SubjectCode,Triplet,Rep,RedJade Code A,roleA,RedJade Code B,roleB,Roles,Perceptual Distance,Structural Distance
P9,036 424 813,2,FAC,anchor,MDD,label_cliff,anchor.to.label_cliff,43.6326128,0.5625
P9,036 424 813,2,HUN,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,41.14308933,0.8913043478260869
P9,036 424 813,1,FAC,anchor,HUN,struct_cliff,anchor.to.struct_cliff,19.29697645,0.868421052631579
P9,036 424 813,1,FAC,anchor,MDD,label_cliff,anchor.to.label_cliff,52.87610519,0.5625
P9,036 424 813,1,HUN,struct_cliff,MDD,label_cliff,struct_cliff.to.label_cliff,52.49919809,0.8913043478260869
P1,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,57.13019692,0.868421052631579
P1,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,57.13019692,0.868421052631579
P1,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,128.5167604,0.5625
P1,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,128.5167604,0.5625
P1,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,71.40239842,0.8863636363636364
P1,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,61.64803647,0.868421052631579
P1,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,61.64803647,0.868421052631579
P1,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,129.5751384,0.5625
P1,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,129.5751384,0.5625
P1,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,67.95695476,0.8863636363636364
P10,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,12.09,0.868421052631579
P10,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,12.09,0.868421052631579
P10,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,49.33178793,0.5625
P10,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,49.33178793,0.5625
P10,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,48.3077737,0.8863636363636364
P10,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,12.74218976,0.868421052631579
P10,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,12.74218976,0.868421052631579
P10,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,57.81230059,0.5625
P10,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,57.81230059,0.5625
P10,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,62.41833465,0.8863636363636364
P11,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,48.21985068,0.868421052631579
P11,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,48.21985068,0.868421052631579
P11,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,95.68411885,0.5625
P11,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,95.68411885,0.5625
P11,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,53.07587964,0.8863636363636364
P11,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,29.53457804,0.868421052631579
P11,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,29.53457804,0.868421052631579
P11,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,51.42270802,0.5625
P11,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,51.42270802,0.5625
P11,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,24.64961257,0.8863636363636364
P13,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,87.58070849,0.868421052631579
P13,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,87.58070849,0.868421052631579
P13,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,80.40981346,0.5625
P13,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,80.40981346,0.5625
P13,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,118.2311981,0.8863636363636364
P14,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,45.64095639,0.868421052631579
P14,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,45.64095639,0.868421052631579
P14,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,86.97812714,0.5625
P14,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,86.97812714,0.5625
P14,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,88.26262006,0.8863636363636364
P14,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,38.540877,0.868421052631579
P14,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,38.540877,0.868421052631579
P14,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,91.56148208,0.5625
P14,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,91.56148208,0.5625
P14,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,115.3855944,0.8863636363636364
P19,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,86.81012959,0.868421052631579
P19,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,86.81012959,0.868421052631579
P19,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,132.5188836,0.5625
P19,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,132.5188836,0.5625
P19,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,93.79488099,0.8863636363636364
P19,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,93.30069453,0.868421052631579
P19,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,93.30069453,0.868421052631579
P19,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,131.5222293,0.5625
P19,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,131.5222293,0.5625
P19,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,93.58144474,0.8863636363636364
P2,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,65.40462675,0.868421052631579
P2,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,65.40462675,0.868421052631579
P2,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,105.6180198,0.5625
P2,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,105.6180198,0.5625
P2,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,102.9220972,0.8863636363636364
P2,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,99.26716778,0.868421052631579
P2,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,99.26716778,0.868421052631579
P2,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,72.9657543,0.5625
P2,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,72.9657543,0.5625
P2,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,90.96538517,0.8863636363636364
P23,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.3236453,0.868421052631579
P23,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.3236453,0.868421052631579
P23,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,90.9747377,0.5625
P23,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,90.9747377,0.5625
P23,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,77.77442896,0.8863636363636364
P25,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,17.1700728,0.868421052631579
P25,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,17.1700728,0.868421052631579
P25,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,22.71079039,0.5625
P25,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,22.71079039,0.5625
P25,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,32.22575678,0.8863636363636364
P25,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,36.02093836,0.868421052631579
P25,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,36.02093836,0.868421052631579
P25,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,54.21573665,0.5625
P25,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,54.21573665,0.5625
P25,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,34.7342727,0.8863636363636364
P26,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,52.88590077,0.868421052631579
P26,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,52.88590077,0.868421052631579
P26,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,50.05745699,0.5625
P26,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,50.05745699,0.5625
P26,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,35.85131099,0.8863636363636364
P26,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,18.91513944,0.868421052631579
P26,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,18.91513944,0.868421052631579
P26,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,129.4461317,0.5625
P26,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,129.4461317,0.5625
P26,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,110.5318619,0.8863636363636364
P27,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,50.81321186,0.868421052631579
P27,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,50.81321186,0.868421052631579
P27,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,126.5987034,0.5625
P27,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,126.5987034,0.5625
P27,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,75.9354173,0.8863636363636364
P27,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,14.45473625,0.868421052631579
P27,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,14.45473625,0.868421052631579
P27,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,126.1236286,0.5625
P27,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,126.1236286,0.5625
P27,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,115.9292564,0.8863636363636364
P28,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,53.08393825,0.868421052631579
P28,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,53.08393825,0.868421052631579
P28,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,98.21983761,0.5625
P28,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,98.21983761,0.5625
P28,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,81.9507474,0.8863636363636364
P28,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,81.0199389,0.868421052631579
P28,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,81.0199389,0.868421052631579
P28,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,112.3640018,0.5625
P28,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,112.3640018,0.5625
P28,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,31.34406802,0.8863636363636364
P31,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,66.71087018,0.868421052631579
P31,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,66.71087018,0.868421052631579
P31,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,124.6785888,0.5625
P31,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,124.6785888,0.5625
P31,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,65.42755459,0.8863636363636364
P31,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,31.49624105,0.868421052631579
P31,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,31.49624105,0.868421052631579
P31,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,114.7586463,0.5625
P31,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,114.7586463,0.5625
P31,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,84.03069499,0.8863636363636364
P32,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,57.26581004,0.868421052631579
P32,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,57.26581004,0.868421052631579
P32,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,55.24108706,0.5625
P32,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,55.24108706,0.5625
P32,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,18.13987045,0.8863636363636364
P32,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,58.45373983,0.868421052631579
P32,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,58.45373983,0.868421052631579
P32,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,50.89509701,0.5625
P32,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,50.89509701,0.5625
P32,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,21.29901876,0.8863636363636364
P5,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,33.58066855,0.868421052631579
P5,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,33.58066855,0.868421052631579
P5,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,121.2007446,0.5625
P5,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,121.2007446,0.5625
P5,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,87.62217299,0.8863636363636364
P5,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,53.59358637,0.868421052631579
P5,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,53.59358637,0.868421052631579
P5,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,115.0380463,0.5625
P5,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,115.0380463,0.5625
P5,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,61.62511339,0.8863636363636364
P6,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,31.63713799,0.868421052631579
P6,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,31.63713799,0.868421052631579
P6,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,61.15303427,0.5625
P6,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,61.15303427,0.5625
P6,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,30.50884626,0.8863636363636364
P6,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,13.12208063,0.868421052631579
P6,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,13.12208063,0.868421052631579
P6,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,45.66331241,0.5625
P6,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,45.66331241,0.5625
P6,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,56.76397185,0.8863636363636364
P9,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,66.28478709,0.868421052631579
P9,165 848 871,2,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,66.28478709,0.868421052631579
P9,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,70.2934371,0.5625
P9,165 848 871,2,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,70.2934371,0.5625
P9,165 848 871,2,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,53.93253285,0.8863636363636364
P9,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,30.17859672,0.868421052631579
P9,165 848 871,1,TSR,anchor,SOE,struct_cliff,anchor.to.struct_cliff,30.17859672,0.868421052631579
P9,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,67.08288157,0.5625
P9,165 848 871,1,TSR,anchor,CIX,label_cliff,anchor.to.label_cliff,67.08288157,0.5625
P9,165 848 871,1,SOE,struct_cliff,CIX,label_cliff,struct_cliff.to.label_cliff,63.68942848,0.8863636363636364
P1,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,57.20724604,0.8947368421052632
P1,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,130.4046449,0.5384615384615384
P1,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,73.22776796,0.9230769230769232
P1,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,63.78817759,0.8947368421052632
P1,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,130.950777,0.5384615384615384
P1,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,67.77724102,0.9230769230769232
P10,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,15.50218049,0.8947368421052632
P10,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,71.58118538,0.5384615384615384
P10,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,59.3941285,0.9230769230769232
P10,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,15.50653088,0.8947368421052632
P10,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,33.30261551,0.5384615384615384
P10,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,47.47763368,0.9230769230769232
P11,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,44.67933863,0.8947368421052632
P11,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,120.1399904,0.5384615384615384
P11,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,81.65078077,0.9230769230769232
P11,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,65.3606097,0.8947368421052632
P11,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,55.61265503,0.5384615384615384
P11,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,9.74979487,0.9230769230769232
P13,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,42.9829978,0.8947368421052632
P13,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,87.90385486,0.5384615384615384
P13,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,107.8662301,0.9230769230769232
P14,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,27.33237092,0.8947368421052632
P14,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,85.44978642,0.5384615384615384
P14,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,86.47621927,0.9230769230769232
P14,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,94.23390579,0.8947368421052632
P14,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,122.329465,0.5384615384615384
P14,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,59.87010105,0.9230769230769232
P19,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,93.83001332,0.8947368421052632
P19,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,131.5925993,0.5384615384615384
P19,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,93.06379103,0.9230769230769232
P19,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,67.96061874,0.8947368421052632
P19,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,132.0596986,0.5384615384615384
P19,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,96.33046299,0.9230769230769232
P2,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,58.57251659,0.8947368421052632
P2,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,111.1717824,0.5384615384615384
P2,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,105.2998694,0.9230769230769232
P2,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,70.66851987,0.8947368421052632
P2,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,102.6053732,0.5384615384615384
P2,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,101.7769743,0.9230769230769232
P23,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.06944099,0.8947368421052632
P23,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,84.70548624,0.5384615384615384
P23,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,100.3299716,0.9230769230769232
P25,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,60.42400351,0.8947368421052632
P25,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,97.0535445,0.5384615384615384
P25,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,95.23810424,0.9230769230769232
P25,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.38651725,0.8947368421052632
P25,165 370 921,1,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,114.2128994,0.5384615384615384
P25,165 370 921,1,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,41.50829917,0.9230769230769232
P26,165 370 921,2,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,23.26341763,0.8947368421052632
P26,165 370 921,2,HWA,anchor,PTF,label_cliff,anchor.to.label_cliff,90.3314541,0.5384615384615384
P26,165 370 921,2,SOE,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,107.9974268,0.9230769230769232
P26,165 370 921,1,HWA,anchor,SOE,struct_cliff,anchor.to.struct_cliff,31.3101022,0.8947368421052632
